,HINDALCO,HEROHONDA,M&M,MARUTI,TATAMOTORS,AXISBANK,HDFCBANK,ICICIBANK,PNB,SBIN,ACC,AMBUJACEM,GRASIM,ITC,HCLTECH,INFOSYSTCH,TCS,WIPRO,DLF,UNITECH,HINDUNILVR,JPASSOCIAT,ABB,BHEL,SIEMENS,SUZLON,LT,RELCAPITAL,HDFC,IDFC,GAIL,STER,ONGC,CIPLA,SUNPHARMA,NTPC,POWERGRID,RELINFRA,RPOWER,TATAPOWER,BPCL,RELIANCE,JINDALSTEL,SAIL,TATASTEEL,BHARTIARTL,IDEA,RCOM
2018-08-10,222.699997,3319.399902,945.950012,9148.25,250.100006,615.5,1057.224976,328.600006,83.25,304.450012,1545.300049,227.699997,971.349976,304.799988,483,692.724976,1993.099976,209.137558,196.550003,4.1,1752.699951,13.2,1206.449951,73.199997,1031.699951,7.35,1264.650024,429.5,1974.300049,49.900002,181.475006,362.25,169.25,621.049988,554,132.958328,142.912537,408.399994,33.400002,69.349998,401.600006,1192.892578,203.550003,78.25,576.700012,339.542358,32.801514,19.450001
2018-08-13,221.649994,3308.199951,954.5,9080.849609,248.699997,604.900024,1045.824951,324.899994,80.400002,294.149994,1522.75,220.899994,986.849976,305.950012,491.5,704.375,2000.150024,211.387558,194.149994,4.05,1728.849976,13.05,1191,72.599998,1007.25,7.15,1269.050049,420,1947,49.400002,187.725006,355.700012,166.050003,628.299988,563.900024,131.666672,141.000031,406.450012,32.650002,68.75,379.700012,1176.547485,199.850006,77,568.799988,339.863708,31.655872,20.549999
2018-08-14,221.449997,3266.350098,950.450012,9132.599609,248.800003,618.049988,1044.550049,332.450012,79.900002,294.899994,1563.550049,226.350006,986.599976,307.899994,499.850006,704.150024,2003.550049,213.787552,202.800003,4.05,1744.25,13,1207.150024,72.25,1006.799988,7.15,1253.25,437.25,1941.5,49.900002,189.899994,362.799988,166.25,642.75,601.799988,130.75,140.925034,408.850006,32.799999,68.75,376.649994,1199.232422,199.5,77.400002,578.950012,336.971466,31.354389,20.65
2018-08-16,216.100006,3282.649902,951.25,9200.549805,251.300003,623.450012,1037.849976,334.299988,81.550003,292.700012,1559.050049,224.5,999.450012,307.450012,498.625,714.775024,2008.5,209.587555,206.699997,4.05,1737.400024,13.1,1198.300049,72.599998,1002.849976,7.2,1231.650024,427.299988,1891.199951,49.900002,196.899994,361.100006,164.449997,648.349976,619.700012,132.125,140.77504,402.799988,32.150002,67.150002,378.299988,1189.524536,191.850006,74.449997,567.549988,341.562347,30.510233,18.549999
2018-08-17,219.699997,3242.300049,961.5,9152.099609,258.25,627.299988,1038.675049,340,83.449997,302.100006,1593.949951,228.649994,1045.849976,313.75,501.524994,715.174988,2012.75,210.037552,210.149994,4.3,1784.75,13.1,1226.650024,73.849998,1018.25,7.25,1240.150024,436.049988,1885.650024,52.099998,193.850006,361.799988,163.050003,646.900024,623.5,131.666672,140.325027,416.049988,32.549999,68.650002,377.600006,1192.446777,198.800003,75.849998,580.150024,341.011444,30.691122,19.200001
2018-08-20,226.649994,3304,969.549988,9074.349609,270.100006,624.400024,1048.099976,338.450012,84.199997,307.649994,1599.300049,229.75,1039.849976,313.299988,494.125,692.125,2009.949951,213.787552,214.850006,4.3,1777,13,1229.099976,75,1019.950012,7.2,1323.699951,453,1920.050049,52.5,189.524994,360.450012,168.699997,643.849976,626.349976,132.125,140.737534,426.899994,33.299999,70.050003,375.950012,1223.304321,205.300003,77.75,599.400024,340.230988,32.198544,19.049999
2018-08-21,226.399994,3316.75,957.799988,9113.299805,268.799988,635.75,1048.025024,338.850006,83.650002,307,1639.800049,239.350006,1065.400024,312.899994,502.299988,691.974976,2017.650024,216.712555,208.199997,4.1,1752.5,13.05,1270.150024,75.5,1029.550049,7.25,1322.550049,450.350006,1913.349976,52.799999,189.050003,358.25,170.199997,650.25,635.400024,134.041672,140.662537,419.950012,33.75,72.25,368.75,1235.48877,205.75,77.400002,582.150024,338.119171,31.89706,18.799999
2018-08-23,221.050003,3284.75,963.099976,9223.299805,256.899994,631.75,1039.949951,337.200012,84.5,302.450012,1635.25,237.25,1045.550049,312,512.825012,698.700012,2035.099976,217.312561,211.899994,4.05,1772.800049,12.9,1329.300049,73.900002,1035.25,7.15,1352.050049,445.350006,1906.300049,51.75,192.100006,352.799988,171.899994,657.950012,639.650024,136.958328,142.65004,410.049988,34.049999,72.050003,357.75,1257.529907,200.25,75.650002,571.650024,339.634186,31.836763,18.85
2018-08-24,222.100006,3212.300049,968.299988,9163.799805,255.5,639.900024,1034.925049,330.149994,85.800003,300.450012,1640.849976,236.699997,1060.300049,310.399994,511.674988,689.150024,2043,219.112549,212.949997,4,1780.949951,12,1319.349976,80.199997,1036.349976,7.15,1342.900024,439.5,1919.050049,51.450001,190.324997,346.700012,174.75,651.200012,629.799988,136.916672,143.21254,409.899994,33.700001,71.75,356.950012,1265.504272,202.350006,75.400002,575.599976,338.761902,31.444834,19.1
2018-08-27,230.25,3223.75,976.450012,9245.25,258.799988,650.200012,1040.224976,339.899994,85.25,308,1652.099976,241.699997,1078.449951,313.399994,519.5,707.700012,2050.899902,221.887558,213.649994,4,1792.300049,10.8,1321.199951,79.949997,1027.400024,7.1,1356.099976,443.049988,1924.849976,51.25,191.675003,347.049988,176.050003,659.599976,621.799988,138.458328,148.350037,421.799988,33.799999,75.599998,361.549988,1279.372803,207.199997,77.449997,581.200012,348.127319,30.992607,18.700001
2018-08-28,239,3232.75,980.5,9427.950195,260,660.049988,1047.425049,338.899994,82.900002,305.350006,1623.650024,236.399994,1072.099976,311.649994,520.375,712.349976,2069.199951,221.700058,213.350006,3.9,1771.199951,11.1,1307.25,77.699997,1027.699951,7.15,1355.599976,432.299988,1955.150024,51.25,182.125,365.149994,174.600006,648.299988,621.200012,140.25,147.862534,423.899994,33.400002,74.849998,358.549988,1306.614624,208.850006,77.900002,590.349976,345.969604,30.811716,18.35
2018-08-29,236.850006,3246.100098,983.849976,9368.099609,261.700012,656.900024,1039.25,340.649994,84.150002,309.700012,1613.5,233.149994,1075,312.799988,516.424988,705.049988,2072,222.562561,217.5,3.85,1755.849976,11.1,1324.900024,80.650002,1026.800049,7.2,1351.550049,450.549988,1956.25,52.75,183.725006,363.450012,177,643.5,621.25,138.375,144.787537,439.299988,34.549999,76.900002,361.700012,1282.047485,217.550003,80.099998,594.200012,344.225067,29.877113,18.549999
2018-08-30,240.25,3223.699951,982.950012,9205.799805,259.350006,649.75,1033.050049,344.350006,85.099998,308.600006,1624.050049,237.899994,1074,319.850006,508.274994,708.099976,2082.399902,224.212555,221.100006,4,1772.849976,11.75,1309.550049,80.849998,1005.75,7.05,1346.550049,464,1934.150024,52.849998,188.100006,356.899994,177.449997,649.450012,639.950012,141.416672,147.71254,463.950012,36.650002,76.099998,363.350006,1262.48291,222.75,81.099998,608.349976,351.75412,30.058004,18.6
2018-08-31,237.949997,3253.800049,965.299988,9096.400391,267.5,649.25,1030.599976,342.600006,88.150002,309.600006,1638.75,241.350006,1067.5,319.850006,523.224976,720.549988,2078.399902,225.937561,220.800003,3.95,1780.099976,11.95,1308.400024,80.599998,1019.75,7.15,1369.550049,472.200012,1935.949951,52.650002,186.100006,362.649994,180.050003,662.150024,652.849976,142.916672,151.125031,477.950012,37.75,76.699997,362.100006,1229.990967,220.75,79.849998,600.5,352.44278,29.756521,18.25
2018-09-03,239.399994,3242.449951,947.799988,8902.150391,266.600006,631.799988,1037.525024,334.149994,86.349998,306.350006,1662.099976,240,1065.949951,313.200012,524.575012,717.125,2052.899902,231.262558,212.449997,3.85,1699.099976,11.75,1305.550049,81.75,1009.349976,7.15,1363,474.5,1944.800049,52.200001,184.149994,361.299988,177.300003,649.099976,656.200012,141.25,145.875031,472.950012,37.849998,78.199997,360.100006,1217.608276,220.550003,79.949997,600.75,352.396851,30.781569,18.200001
2018-09-04,235.100006,3184.149902,931.75,8868.5,261.950012,641.799988,1025.900024,328.5,83.150002,296.399994,1588.349976,227.949997,1023.150024,309.600006,538.174988,737.150024,2098.899902,235.012558,201.850006,3.8,1651.199951,11.2,1277.199951,78.699997,980.450012,6.9,1359.300049,457.899994,1954.800049,50,179.725006,354.700012,174.350006,643.900024,655.349976,140.083328,145.83754,452.850006,34.950001,73.349998,351.299988,1230.288086,210.25,76.199997,593.049988,347.392792,29.786669,17.4
2018-09-05,239.949997,3145.399902,929.400024,8896.099609,266.5,637.650024,1022.924988,329.649994,83.099998,296.549988,1548.199951,223.199997,1028.099976,310.25,539.474976,729.900024,2079.25,239.137558,202.350006,3.65,1611.699951,11.5,1268.150024,78.949997,987.700012,6.9,1348,455.649994,1937.400024,49.900002,181,347.799988,173.699997,646.549988,663.75,139.958328,146.737534,479.549988,35.400002,74.900002,349.100006,1215.478516,211.800003,76.349998,594.400024,341.608276,28.882215,17.450001
2018-09-06,235.399994,3164.850098,934.950012,8759.849609,269.950012,638.200012,1026.099976,328.649994,83.25,296.450012,1557.599976,226.600006,1030.900024,310.799988,544.400024,727.150024,2075.300049,240.900055,204.5,3.55,1608.599976,11.35,1296,81.400002,998.450012,6.9,1347.099976,462.100006,1956.150024,49.950001,182.800003,350.350006,174.5,662.099976,677.400024,140.75,149.475037,469.75,35.25,75.050003,353.600006,1249.55542,211.899994,76.599998,600.299988,341.837799,28.068207,17.25
2018-09-07,242.550003,3329.350098,973.700012,8719.200195,277.399994,645.549988,1028.474976,335.100006,84.400002,291.649994,1571.949951,227.5,1025.349976,310.450012,536.974976,732.799988,2079.850098,243.525055,208.350006,3.55,1638.75,11.1,1346.900024,79.349998,992.400024,7.05,1347.5,457.649994,1920,50.549999,188.600006,353.899994,171.899994,664.75,664.25,141.291672,146.77504,473.549988,36.799999,75.199997,356.950012,1266.593994,219.850006,78.150002,619.150024,357.72229,28.279247,17.299999
2018-09-10,235.699997,3278.300049,937.349976,8639.400391,275.700012,651.75,1020.575012,332.899994,82.699997,284.850006,1528.5,219.699997,1016.049988,306.549988,544.349976,730.849976,2080.75,243.750061,204.600006,3.5,1610.300049,10.65,1373.699951,77.75,977.349976,7.1,1336.800049,440.049988,1883.550049,49.900002,188.850006,349.350006,168.649994,668.049988,638,141,144.71254,465.600006,36,73.800003,344.100006,1244.057617,219,76.75,613.650024,356.620483,28.791771,16.950001
2018-09-11,231.600006,3184.199951,943.150024,8517.049805,267.299988,650.150024,1000.200012,326.549988,81.699997,282.600006,1519.400024,220.199997,1003.950012,297.200012,542.549988,734.299988,2046.25,242.962555,198.899994,3.25,1590.650024,10.1,1390.5,77.099998,954.450012,6.95,1329.650024,439.75,1868.050049,49.200001,186.074997,341.850006,167.800003,654.900024,630.400024,141.458328,140.175034,457.200012,35.200001,74.449997,338.049988,1226.078003,216.949997,74.5,592.099976,347.714142,27.857168,16.15
2018-09-12,237.899994,3163.75,938.150024,8493.950195,262.399994,635.450012,1005.924988,322.899994,81.150002,285.299988,1554.400024,226.600006,1019.599976,306.799988,543.400024,742.900024,2043.949951,246.562561,202.449997,3.05,1626.849976,9.7,1463.650024,75.099998,944.900024,7,1352.25,416.049988,1877.800049,49.650002,185.050003,332.049988,168.5,656.450012,649.900024,141.666672,145.350037,440.149994,34.5,74,334.149994,1240.739014,224.399994,74.949997,605.549988,345.877777,27.857168,16.049999
2018-09-14,245.449997,3186.649902,951.900024,8626.700195,266.600006,636.400024,1014.799988,328.350006,82.800003,290.649994,1602.25,229.800003,1063.699951,307.149994,535.349976,733.700012,2065.399902,247.650055,209.25,3.15,1629.300049,9.95,1448.400024,77.050003,958.849976,7,1358.849976,418.700012,1925.449951,50.900002,184.975006,336.299988,172.550003,666.400024,665.25,145.791672,150.112534,452,34.75,76.199997,354.5,1241.382935,233.449997,77.699997,615,352.213226,27.947615,16.35
2018-09-17,241.350006,3127.899902,950.849976,8537.799805,260.25,625.950012,996.099976,325.700012,83,285.299988,1586.75,225.899994,1065.199951,302,539.200012,725.950012,2074.149902,247.425064,213.199997,3.15,1605.449951,10.2,1441.599976,76.150002,982.200012,7.65,1344.75,410.200012,1878.849976,49.950001,186.274994,341.299988,171.699997,664.900024,646.200012,143.541672,151.425034,447.299988,34.900002,77.900002,364,1214.388794,237.850006,78.099998,616.400024,350.790039,28.761621,17.15
2018-09-18,234.149994,3111.449951,946.549988,8399.150391,251.5,608.599976,994.599976,318.850006,79.300003,273.799988,1570.25,224.399994,1066.849976,303.25,541.950012,719.099976,2070.75,249.412567,202.800003,3.05,1664.949951,9.75,1443.349976,73.849998,965.25,7.3,1327.900024,391.899994,1855.699951,49.049999,187.399994,341.149994,173.899994,663.700012,642.5,141.416672,149.175034,427.850006,33.450001,74.599998,355.100006,1205.720947,229.350006,76,612.75,343.12326,27.887318,16.200001
2018-09-19,235.649994,3153.949951,948.900024,8210.349609,252.600006,608.799988,980.674988,320.950012,79.25,271.5,1563.699951,225,1068.199951,299.649994,543.650024,719.75,2077.899902,249.525055,201.25,3.05,1647.099976,9.45,1439.25,74.849998,963.400024,7.15,1332.900024,360.5,1830.650024,48,192.274994,341,177,660.599976,648.849976,140.958328,148.725037,386.450012,31.5,75.550003,365.049988,1199.381104,232.399994,77.25,621.200012,339.771912,27.585833,14.9
2018-09-21,240.399994,3175.199951,959.900024,8040.149902,250.350006,599.200012,985.125,317.100006,72.849998,270.600006,1539.599976,225.449997,1051.150024,303.950012,542.450012,705.299988,2103.149902,251.400055,199.550003,2.9,1621.300049,8.3,1431.949951,71.5,925.049988,6.75,1329.699951,337.350006,1839.400024,44.5,195.074997,324.950012,180.399994,653.200012,634.900024,140.208328,150.300034,343.700012,29.200001,72.900002,376.5,1206.067627,235,76,625.150024,340.185089,27.404942,13.15
2018-09-24,239.899994,3110.199951,896.049988,7793.049805,240.199997,597.349976,962.849976,308.75,69.199997,264.350006,1527.449951,218.649994,1019.450012,297.950012,548.150024,718.25,2198.449951,249.525055,185.100006,2.8,1590.449951,7.8,1388.349976,70.550003,919.650024,6.5,1318.349976,317.25,1718.699951,43,190.449997,318.899994,180.600006,645.599976,624,139.916672,148.200043,329.450012,27.75,69.099998,367.399994,1220.481079,223.649994,73.300003,607.700012,327.055145,25.415144,12.25
2018-09-25,243.050003,3112.600098,893,7999.450195,240.800003,614.349976,976.200012,311.100006,66.949997,270.899994,1563.800049,225.649994,1039.099976,301.149994,558.174988,726.200012,2183.199951,246.225067,177.600006,2.7,1630.849976,7.2,1429.050049,71.650002,941.75,6.2,1319.050049,316.049988,1773.349976,41.849998,184.949997,323.399994,182.300003,661.75,641.099976,141.666672,144.450043,318.350006,27,70.300003,364.200012,1219.044678,225.649994,75,601,331.003296,24.420244,11.5
2018-09-26,247.949997,3100.050049,893.349976,7842.549805,233.350006,617.450012,984.099976,313.100006,67.050003,263.850006,1582.150024,226.100006,1044.900024,293.149994,545.075012,717.849976,2142.149902,239.437561,182.600006,2.95,1610.75,7.4,1436,72.150002,945.700012,6.2,1332.650024,317.950012,1767.449951,42.400002,187.550003,330.5,180.600006,672.799988,639.849976,139.833328,144.637543,321.149994,27.25,70.25,368.649994,1239.649414,230.800003,76.199997,608.900024,331.737854,24.993065,12.9
2018-09-27,243.899994,3088.100098,877.450012,7553.049805,225.25,600.150024,988.075012,306.649994,62.5,265.350006,1561.25,227.25,1025.5,293.299988,546.099976,724.799988,2188.850098,239.212555,171.899994,2.8,1620.099976,7.45,1423.349976,71.099998,950.549988,5.95,1309.900024,292.899994,1729,40.200001,188.850006,318.200012,175.800003,659.349976,631.25,139.958328,145.912537,303.75,26.1,68.599998,372.200012,1241.977295,223.600006,74.199997,611.549988,327.606049,23.214308,12.35
2018-09-28,229.649994,2933.25,860.950012,7347.950195,223.699997,613.25,1003.025024,305.549988,59.700001,265.5,1552.349976,223.550003,1021.5,297.75,543.900024,730.049988,2183.699951,243.000061,162.550003,2.6,1608.400024,6.6,1409.800049,68.5,945.150024,5.45,1272.099976,282.200012,1754.5,39.75,189.5,293.350006,177.199997,654.049988,623.25,139.041672,141.300034,300.200012,26.1,65.849998,374.149994,1246.137817,196.350006,68.25,581.25,310.849274,23.244455,11.9
2018-10-01,242.899994,2973,847.599976,7463.950195,229.350006,593.450012,1017.724976,314,63.200001,273.850006,1573.599976,222.699997,998.700012,297.100006,549.200012,746.650024,2255.550049,247.612564,158.449997,2.55,1642.300049,7,1422.900024,71.099998,941.849976,5.65,1248.099976,286.200012,1806.349976,40.75,190.5,295.299988,179,654.150024,634.700012,141.333328,144.300034,299.100006,26.549999,67.949997,368.350006,1220.134399,193.75,69,583.200012,300.014771,23.365049,11.95
2018-10-03,253.75,2913.5,791.599976,7246,227.600006,572.25,1015.575012,303.700012,64.650002,271.700012,1509.699951,213.300003,969.5,295.200012,545.650024,728.5,2162.850098,245.625061,154.800003,2.65,1618.849976,7.1,1422.199951,73.5,980.299988,5.9,1245.449951,277.100006,1797.550049,40.650002,190.875,302.200012,181.449997,654.549988,620.849976,139.458328,141.71254,301.75,27.049999,67.5,377.850006,1193.78418,186.550003,68.949997,579.599976,292.39389,22.128963,11.8
2018-10-04,251.850006,2763.5,794.700012,7198.75,223.25,586.25,978.875,316.5,64.800003,271.350006,1527.900024,213.699997,959.299988,287.100006,538.549988,707.200012,2064.800049,244.237564,158.399994,2.7,1573.949951,6.8,1382.900024,73.5,963.400024,5.7,1257.900024,270.299988,1778.449951,39.950001,183.975006,299.649994,172.399994,638.400024,599.049988,139,141.937531,297.100006,27.200001,66.849998,331.149994,1111.712036,191.199997,69.25,582.299988,284.77301,20.380352,11.85
2018-10-05,241.050003,2740.75,769.549988,6904.350098,216.25,568.5,982.650024,307.299988,63.849998,258.350006,1478.599976,208.449997,922.75,276.5,542,724.599976,2102.649902,243.975067,149.25,2.55,1558.550049,6.55,1374.75,70.400002,947.349976,5.5,1227.400024,258.899994,1708.650024,38.450001,166.024994,294.049988,147.050003,636.650024,597.950012,135.75,140.475037,289.600006,25.950001,62.849998,265.299988,1039.001343,175.899994,65.900002,568,274.16806,20.22961,11.45
2018-10-08,222.550003,2873.050049,774.849976,6889.75,212.350006,556.549988,972.5,310.850006,62.849998,265.75,1474.650024,208.100006,921.049988,273.200012,536.049988,714.450012,2077.550049,238.125061,151.850006,2.35,1559.349976,6.25,1378.599976,69.599998,941.5,5.5,1215.349976,235.100006,1667.699951,37.150002,171.949997,281.850006,149.800003,638.799988,604.25,136.208328,139.987534,286.700012,24.4,61.5,264.899994,1098.982788,174.75,64.5,559.799988,271.046265,20.289907,11.05
2018-10-09,224.25,2891.75,764.799988,6699.450195,184.350006,552.849976,970.299988,306.25,62.650002,262.950012,1465.849976,204.699997,902.049988,268.5,534.200012,717.75,2091.800049,241.237564,153.5,2.4,1512.449951,6.3,1354.5,70.25,891.849976,5.35,1221.050049,236.75,1712.75,36.700001,166.75,284,146.649994,639.349976,609.75,134.75,139.912537,295.649994,24.65,60.950001,257.200012,1079.814453,175.100006,63.549999,572.5,265.353546,20.772282,11.05
2018-10-10,226.899994,2920.100098,764.099976,6985.850098,188.75,589.200012,983.575012,319.850006,66.300003,278.649994,1463.650024,209.899994,909.650024,270.100006,525.900024,700.450012,2043.599976,236.962555,163.699997,2.5,1527.650024,6.75,1341.400024,74.150002,916.099976,5.75,1250.650024,253.350006,1736.949951,39.200001,168.175003,307.5,148.600006,639.599976,602.950012,136.958328,140.362534,310.5,26.4,65,265.399994,1091.751343,181.949997,66.800003,583.650024,270.954437,21.737034,11.45
2018-10-11,216.5,2871,730.150024,6875.5,182.949997,580.849976,968.775024,311.700012,64.300003,262.149994,1434.800049,207.850006,878.349976,265.200012,504.5,673.349976,1979.949951,234.787552,153.449997,2.45,1526.099976,6.45,1290,73.300003,886.650024,5.55,1225.849976,241.550003,1684.550049,37.299999,175.125,298.5,152.949997,616.200012,586.700012,135.958328,139.27504,300.850006,25.9,62.25,278.149994,1077.585571,166.800003,64.900002,555.150024,262.002197,20.832579,11.1
2018-10-12,226.699997,2893.949951,768.5,7287.200195,183.75,584.900024,990.924988,319.399994,66.5,263.75,1503.199951,219.600006,895.099976,275.200012,492.575012,678.799988,1918.300049,237.225052,157.649994,2.5,1569.599976,6.65,1308.75,75.150002,913.700012,5.8,1235.25,261.799988,1730.300049,38.75,179.649994,313.649994,157.399994,622.900024,590.599976,136.833328,141.33754,329.200012,28.1,68.849998,288.899994,1115.97168,178.399994,66.550003,576.5,266.317627,21.676737,11.65
2018-10-15,231.75,2881.25,749,7182,184.350006,576.549988,1004.025024,313.350006,67.550003,263.200012,1523.150024,217,897.900024,282.5,501.475006,698.799988,1949.5,239.962555,156.800003,2.4,1526.300049,6.8,1289.050049,75.849998,934.400024,6.2,1216.400024,263.850006,1732.900024,38.799999,175.524994,317.899994,160.149994,647.849976,599.950012,137.208328,141.075027,327.549988,28.35,71.25,296.350006,1129.047729,178.399994,67.050003,570,267.281708,22.159111,11.65
2018-10-16,230.550003,2895.199951,777.700012,7150.899902,185.850006,588.849976,996.375,320.649994,69.949997,270.299988,1553.400024,221.5,905.5,282.649994,501.700012,695.25,1962.300049,239.287552,158.149994,2.25,1546.199951,7.35,1297.349976,76.199997,938.25,6.45,1224.650024,267.850006,1756.25,39.299999,176.149994,336.399994,165.600006,639.75,602.700012,136.625,140.40004,335.450012,28.6,73.800003,302.100006,1152.871948,178.899994,67.550003,572.799988,269.944427,22.309853,11.8
2018-10-17,227.75,2807.550049,759.400024,6885.600098,179.949997,576.049988,987.299988,314.799988,66.5,261.149994,1539.699951,219.300003,881.950012,286.450012,512.125,705.349976,1929.400024,242.362564,144.350006,2.2,1562,6.8,1285.099976,74.150002,932.650024,6.05,1211.900024,248.149994,1737.800049,37.650002,172.675003,332.399994,162.100006,640.450012,593.450012,135.75,141.825027,316.549988,27.35,72.550003,285.149994,1140.489258,168.550003,65.349998,554.650024,264.89447,22.792229,11.35
2018-10-19,227,2712.75,741.200012,6756.450195,174.699997,562.549988,983.875,315.450012,66,261.100006,1424.400024,209.199997,874.75,289.450012,479.25,683.549988,1913.199951,242.362564,153.149994,2.15,1578.400024,6.55,1271.599976,73.5,874.25,5.9,1206.050049,240.800003,1660.25,37.200001,172.149994,327.049988,160.449997,633.799988,609.950012,134.541672,141.862534,332.75,27.35,70.150002,283.549988,1090.95874,166.25,65.400002,554.950012,263.792633,22.008369,11.15
2018-10-22,224,2731.800049,733.75,6812.200195,170.75,562.049988,999.450012,327.100006,65.699997,260.350006,1422.150024,206,857.349976,288.5,490.024994,679.950012,1903,241.650055,152.800003,2.2,1584.900024,6.4,1249.5,73.949997,879.700012,5.9,1206.599976,237.449997,1658.300049,36.950001,171.149994,326.299988,155.949997,629.650024,606.900024,137.375,141.862534,327.25,27.200001,69.599998,271.149994,1052.671753,168.5,64.349998,544.75,262.369476,21.194361,10.9
2018-10-23,219.5,2724.25,729.950012,6771.299805,170.649994,562.75,992.424988,322.850006,64.75,255.649994,1381,200.600006,825.950012,286,475.774994,657.599976,1843.650024,231.825058,153.449997,2.05,1552.050049,6.2,1245.400024,73.849998,860.299988,6.15,1200.699951,236.800003,1686.75,35.950001,170,318.799988,155.399994,622.349976,575.849976,137.5,143.21254,322.600006,26.799999,69.449997,269.549988,1044.796387,170,64.150002,545.599976,262.507202,21.345102,10.85
2018-10-24,229.850006,2701.649902,736.25,6768.299805,170.649994,564.099976,996.125,322,65.800003,255.699997,1382.300049,196.399994,809,287.75,490.350006,649.799988,1848.5,231.600052,156.649994,1.95,1585.949951,6.4,1238.699951,75.949997,890.549988,6.1,1218.900024,242.449997,1741.449951,36.200001,171,323.950012,157.75,621.299988,570.700012,135.875,142.800034,342.799988,27.5,69.25,281.549988,1035.93042,163.199997,64.849998,550.049988,290.006653,21.857626,11
2018-10-25,222.350006,2695.100098,733.75,6723.200195,165.350006,561.049988,984.400024,319.950012,65.650002,249.550003,1367.599976,192.550003,784.700012,287.549988,502.424988,648.75,1853,238.912552,154.949997,2.2,1571.550049,6.1,1219.900024,70.25,878.799988,6.05,1201.550049,233.350006,1694.449951,35.299999,169.875,326.350006,155.350006,609,558.75,135.25,143.475037,341.950012,27.700001,69,277,1021.120789,162.25,62.900002,545.75,271.367615,22.460594,10.35
2018-10-26,221.25,2705.350098,728.200012,6717.299805,168.5,537.700012,980.599976,315.649994,66.150002,248.100006,1349.650024,190.449997,759.049988,280.899994,483.299988,633.599976,1799.099976,240.450058,153.850006,2.2,1558.25,5.85,1232.650024,67.5,865.75,6.05,1197.449951,224.199997,1702.099976,35.349998,170.675003,345.950012,151.800003,603.700012,554.049988,132.75,141.300034,331.700012,27.4,68.900002,275.200012,1035.088379,161.100006,63.200001,551.549988,273.571259,22.279705,10
2018-10-29,224.149994,2749.850098,749.5,6798.700195,175.350006,566.700012,963.150024,349.399994,70.900002,267.899994,1350.400024,193.100006,782.450012,283.5,492.825012,644.75,1871,247.125061,164.449997,2.15,1552.900024,6.1,1230.75,67.949997,888.400024,6.3,1261.300049,235.350006,1698.400024,35.950001,176.050003,368.350006,154.899994,635.150024,573.599976,132.458328,142.162537,351.049988,29.549999,77.599998,277.350006,1077.585571,169.550003,64.949997,573.700012,270.036255,22.731932,10.9
2018-10-30,223.899994,2773.899902,746.299988,6697,177.25,562.700012,956.375,345.700012,72.550003,273.149994,1344.900024,192.449997,804.75,278.950012,502.424988,659.599976,1894.800049,245.625061,161.850006,2.1,1593.050049,6.2,1208.199951,69.150002,907.450012,6.25,1271.25,235.600006,1671.900024,36.049999,180.125,370.549988,152.949997,610.349976,562.049988,132.833328,139.612534,350.549988,29.75,77.75,266.350006,1047.074829,170.149994,65.349998,564.5,268.658997,23.515791,11.65
2018-10-31,220.399994,2762.350098,765.950012,6616.399902,179.100006,582.400024,955.875,355,73.650002,281.399994,1374.800049,197.149994,833.549988,280.100006,527.799988,686.400024,1938.150024,248.400055,164.75,2.15,1621.699951,6.4,1279.150024,68.75,931.700012,6.25,1297.5,241.899994,1769.25,36.799999,187.125,381.25,153.25,629.25,580.25,133.041672,139.46254,358.649994,30.200001,76.550003,275.100006,1051.284912,171.350006,64.449997,553.849976,268.429443,23.304752,12.35
2018-11-01,231.25,2792.25,756.049988,6711.75,179.449997,602.150024,956.099976,353.700012,74.300003,285.899994,1405.699951,199.949997,845.450012,277.399994,504.450012,666.700012,1935.75,247.237564,171.850006,2.2,1607.650024,6.75,1317.550049,70.199997,943.5,6.25,1326.75,248.350006,1762,36.75,183.925003,388.850006,154.25,615.400024,571.849976,130.833328,141.33754,360.75,31.25,76.349998,283.450012,1046.331787,175.149994,67.150002,556.599976,269.485352,23.395197,14.1
2018-11-02,240.449997,2896.600098,783.549988,7135.450195,190.300003,610.650024,974.724976,354.450012,69.050003,285.350006,1451.5,204.050003,847.599976,283.25,502.299988,662.25,1913.449951,238.800064,169.949997,2.25,1638.449951,6.75,1318.150024,73,960.849976,6.3,1358.199951,253.050003,1824.400024,38,184.875,374.549988,157.350006,607.099976,571.849976,131.666672,142.387527,375.450012,31.35,76,302.350006,1064.806641,184.800003,69.550003,574.049988,277.335785,24.480541,14.1
2018-11-05,242.350006,2847.800049,775.450012,7177.25,189.800003,624.400024,978,349.649994,70.400002,294.950012,1474.349976,205.449997,853.349976,279.600006,510.375,666,1890.849976,243.075058,173.199997,2.25,1640.050049,6.75,1306.949951,70,975.450012,6.3,1350.150024,250.550003,1792.900024,38.200001,186,364.299988,154.949997,563.049988,571.599976,127.916664,139.537537,359,31,75.300003,291.799988,1080.062134,182.899994,66.5,577.450012,278.391693,25.173956,14.1
